groupement_siren,adhesion_siren
200071751,250101573
200071751,250102209
200071751,250102365
200071751,250102373
200071751,250102399
200071751,250102431
200071769,200003333
200071769,200017598
200071769,200088565
200071769,250200383
200071777,200062107
200071777,200093391
200071777,251000972
200071777,251002085
200071777,251002531
200071785,200003333
200071785,200023505
200071785,200076131
200071785,200084366
200071785,200087625
200071785,200089019
200071785,200089225
200071785,200092823
200071785,200094134
200071785,200095610
200071785,250208790
200071801,200025278
200071819,200043933
200071819,200045771
200071819,200048882
200071819,200051712
200071819,200068260
200071819,200082048
200071819,200094894
200071819,200095768
200071819,251601787
200071819,252401617
200071819,252401625
200071819,252401674
200071819,252402466
200071819,252404272
200071819,258728534
200071827,200006674
200071827,200079069
200071827,200079085
200071827,200079143
200071827,200079523
200071827,200081735
200071827,251600060
200071827,251600367
200071827,251600409
200071827,251601464
200071827,251601761
200071827,251601787
200071827,251602223
200071827,251602595
200071827,251602660
200071827,251602892
200071843,200003168
200071843,200006369
200071843,200045037
200071843,200075398
200071843,200079945
200071843,200096113
200071843,200097525
200071843,252701990
200071850,200072908
200071850,200073831
200071850,200074110
200071850,200074268
200071850,200079903
200071850,200087005
200071850,254500739
200071850,254501695
200071850,257700740
200071850,259102242
200071850,938141926
200071850,942485285
200071850,943013227
200071850,988875803
200071868,200052587
200071868,200052629
200071868,200055127
200071868,200077402
200071868,200077881
200071868,200079077
200071868,200080794
200071868,200080828
200071868,254900442
200071868,254900517
200071868,254901309
200071868,254902414
200071876,200009991
200071876,200043115
200071876,200050441
200071876,200052587
200071876,200058352
200071876,200097863
200071876,200098572
200071876,254502008
200071876,254900061
200071876,254900798
200071876,254900897
200071876,254900970
200071876,254901069
200071876,254901093
200071876,254901309
200071876,254901341
200071876,254902125
200071876,254902257
200071876,254902265
200071876,254902380
200071884,200016277
200071884,200050276
200071884,200060804
200071884,200072759
200071884,200079358
200071884,200092096
200071884,254502008
200071884,257103846
200071892,200023505
200071892,200045979
200071892,200084366
200071892,250208790
200071892,258004688
200071900,200033926
200071900,200042489
200071900,200043115
200071900,257902205
200071900,258500222
200071900,258501659
200071900,258502962
200071900,258503002
200071900,258503226
200071918,200003317
200071918,200034080
200071918,200042489
200071918,200043115
200071918,258500222
200071918,258500651
200071918,258501659
200071918,258501915
200071918,258502871
200071918,258502962
200071918,258503143
200071918,258503184
200071926,200018778
200071926,200036101
200071926,200046928
200071926,200049146
200071926,200061091
200071926,200073864
200071926,200077964
200071926,200077972
200071926,251100913
200071926,251101119
200071926,251101549
200071926,251101671
200071934,200000099
200071934,200023927
200071934,200042489
200071934,200043115
200071934,257902205
200071934,258500222
200071934,258500446
200071934,258501634
200071934,258501659
200071934,258501808
200071934,258501915
200071934,258502947
200071934,258503101
200071934,258503176
200071942,200024743
200071942,200035392
200071942,200079481
200071942,252300207
200071942,258600493
200071942,258700251
200071942,258701416
200071942,258708585
200071942,258728591
200071942,258728658
200071967,200045805
200071967,200074383
200071967,200075083
200071967,257400085
200071967,257400978
200071967,257401463
200071967,257402560
200071967,989160122
200071983,200017598
200071983,200041895
200071983,200046191
200071983,200051118
200071983,200076131
200071983,200088557
200071983,200089225
200071983,200095933
200071983,250208790
200071991,200017598
200071991,200045979
200071991,200077501
200071991,200080125
200071991,200082741
200071991,200085694
200071991,200093847
200071991,200093854
200071991,200093953
200071991,250208790
200072007,200001642
200072007,200003713
200072007,200008027
200072007,200078806
200072007,250700135
200072007,250700358
200072007,250700374
200072007,250701851
200072007,250702156
200072007,250702297
200072007,250702388
200072007,250702404
200072007,254300718
200072015,200008027
200072015,200051761
200072015,200088631
200072015,200088649
200072015,250702156
200072015,250702339
200072015,250702602
200072015,252601828
200072015,253804835
200072023,200050094
200072023,200079069
200072023,200079093
200072023,200079143
200072023,200079184
200072023,200079432
200072023,200079465
200072023,200087575
200072023,251600060
200072023,251600367
200072023,251601134
200072023,251601464
200072023,251601704
200072023,251601761
200072023,251601787
200072023,251602660
200072023,251602785
200072031,200023505
200072031,200045979
200072031,200051100
200072031,200077501
200072031,200078038
200072031,200087112
200072031,200089597
200072031,200092534
200072031,200093847
200072031,200093953
200072031,250208279
200072031,250208402
200072031,250208790
200072031,255100067
200072049,200010387
200072049,200024743
200072049,200058832
200072049,200079069
200072049,200079184
200072049,200079275
200072049,200079481
200072049,200091650
200072049,251600060
200072049,251601464
200072049,251601761
200072049,251601787
200072049,251602660
200072049,251602785
200072056,200016533
200072056,200031896
200072056,200051126
200072056,200051225
200072056,200078004
200072056,200098333
200072056,253900641
200072056,253901094
200072064,200046050
200072064,200077808
200072064,200077899
200072064,200078459
200072064,200078467
200072064,200078475
200072064,200079739
200072064,200086171
200072064,200102374
200072064,254100746
200072064,254100837
200072064,254103179
200072064,254177785
200072064,254502008
200072064,938903010
200072064,994931020
200072072,200046050
200072072,200090025
200072072,200091080
200072072,200091098
200072072,200091163
200072072,254101728
200072072,254101918
200072072,254102023
200072072,254102916
200072072,254103203
200072072,254177975
200072072,254502008
200072072,257201376
200072080,242301307
200072080,256300146
200072080,256301128
200072080,256301375
200072098,200015857
200072098,200074011
200072098,200087302
200072098,200088193
200072098,256300146
200072098,256300161
200072098,256301128
200072098,256301185
200072098,256301375
200072098,256303207
200072106,200044238
200072106,200051639
200072106,200051704
200072106,200051910
200072106,200075430
200072106,200081263
200072106,200087328
200072106,200088656
200072106,253200489
200072106,256404393
200072106,256404484
200072106,256501024
200072130,200036481
200072130,200075224
200072130,200078038
200072130,200088672
200072130,200091023
200072130,200091643
200072130,200093052
200072130,257701391
200072130,257701557
200072130,257704916
200072130,257705012
200072213,200043115
200072304,200080364
200072304,200102697
200072304,250401031
200072304,250401221
200072304,250501129
200072304,258402304
200072312,200006369
200072312,200045037
200072312,200052488
200072312,200075398
200072312,200092435
200072312,200092492
200072312,200093102
200072312,200097525
200072312,252701990
200072312,252703111
200072312,939284501
200072320,200039279
200072320,200043180
200072320,200051480
200072320,200052439
200072320,200060531
200072320,200090694
200072320,253200356
200072320,253200984
200072320,253201024
200072320,253201891
200072320,938539988
200072346,200036481
200072346,200078046
200072346,200086676
200072346,200087005
200072346,200099356
200072346,257701698
200072346,257703272
200072346,259101707
200072346,259102242
200072346,259102564
200072452,200073500
200072452,200093581
200072452,200094050
200072452,200095719
200072452,253502603
200072452,253514491
200072452,253514632
200072452,990147522
200072460,200017598
200072460,200060358
200072460,200091981
200072460,200091999
200072460,200092088
200072460,256200742
200072460,256203951
200072460,256204165
200072460,991210980
200072478,200016244
200072478,200023505
200072478,200060689
200072478,200073765
200072478,256202102
200072478,256203001
200072478,256203365
200072478,256203845
200072478,256203936
200072478,256204033
200072478,256204090
200072544,200009967
200072544,200036192
200072544,200036481
200072544,200078038
200072544,200082097
200072544,200087021
200072544,200089332
200072544,200089597
200072544,200090868
200072544,257701656
200072544,257702183
200072544,257705293
200072544,257705509
200072635,200023596
200072635,200052124
200072635,200062628
200072635,200081875
200072635,200082188
200072635,200090058
200072635,243100328
200072635,253102172
200072635,253102305
200072643,200052124
200072643,200062628
200072643,200068328
200072643,200074102
200072643,200076099
200072643,200088060
200072643,200090058
200072643,200090694
200072643,253100622
200072643,253101927
200072643,253102172
200072650,200046050
200072650,200047223
200072650,200055028
200072650,200075653
200072650,200076545
200072650,200082030
200072650,200093839
200072650,253700454
200072650,253701007
200072650,253702385
200072650,253702559
200072650,253703128
200072650,253752976
200072650,253753065
200072650,253753156
200072650,253753180
200072650,254902265
200072668,200046050
200072668,200075653
200072668,200093839
200072668,253700454
200072668,253752968
200072668,254902265
200072676,200017689
200072676,200075802
200072676,200080299
200072676,200091015
200072676,200099166
200072676,256102229
200072676,257202093
200072676,257202358
200072676,257202382
200072676,257202424
200072676,257202432
200072684,200017689
200072684,200035038
200072684,200051944
200072684,200078426
200072684,200081883
200072684,200084499
200072684,200091015
200072684,200099158
200072684,257201376
200072684,257201681
200072684,257202382
200072684,257202424
200072684,257202432
200072692,200017689
200072692,200084499
200072692,200091015
200072692,200099158
200072692,257201376
200072692,257201681
200072692,257202168
200072692,257202424
200072692,257202432
200072700,200017689
200072700,200099166
200072700,256102229
200072700,257201251
200072700,257202093
200072700,257202358
200072700,257202382
200072700,257202432
200072718,200017689
200072718,200051944
200072718,200078426
200072718,200079002
200072718,200079440
200072718,200087419
200072718,200099166
200072718,256102229
200072718,257201251
200072718,257202093
200072718,257202358
200072718,257202432
200072726,200014926
200072726,200028827
200072726,200034247
200072726,200053130
200072726,200077881
200072726,200079879
200072726,200087476
200072726,200091296
200072726,254400237
200072726,254401243
200072726,254402530
200072734,200014926
200072734,200025815
200072734,200028827
200072734,200035335
200072734,200055127
200072734,200087922
200072734,200091296
200072734,254402282
200072734,254402522
200072825,200049880
200072825,200049922
200072825,200080448
200072825,200081982
200072825,200094951
200072825,200095339
200072825,252107776
200072825,252108667
200072825,252109293
200072874,200002681
200072874,200036481
200072874,200078038
200072874,200081859
200072874,200083558
200072874,200088045
200072874,247700321
200072874,257701656
200072874,257701870
200072874,257701938
200072874,257703520
200072874,257703546
200072874,257704890
200072874,257705103
200072874,257705293
200072874,257705723
200072874,259100857
200072882,200002111
200072882,200003317
200072882,200042489
200072882,200043115
200072882,200088771
200072882,248500738
200072882,254401409
200072882,258500222
200072882,258501923
200072882,258502889
200072882,258502962
200072908,259102457
200072981,200046050
200072981,200050441
200072981,200076545
200072981,200080414
200072981,200085702
200072981,253701668
200072981,253752919
200072981,253753107
200072981,253753115
200072981,254502008
200072981,254902257
200072981,254902265
200072999,200039105
200072999,200047033
200072999,200055614
200072999,200060754
200072999,200071686
200072999,200073005
200072999,200073955
200072999,200091734
200072999,200095339
200072999,200096907
200072999,255200081
200072999,255200719
200072999,255201469
200072999,255201477
200072999,255202541
200073013,200049310
200073013,200050722
200073013,200080257
200073013,200092542
200073013,259500288
200073013,259502086
200073013,259502227
200073013,259502623
200073096,200008027
200073096,200025427
200073096,200051761
200073096,200088631
200073096,200090272
200073096,200090488
200073096,200090629
200073096,200093128
200073096,200094571
200073096,250700374
200073096,250702156
200073096,250702602
200073096,252600804
200073096,252600903
200073096,252601828
200073096,939343356
200073104,200009827
200073104,200066611
200073104,252000625
200073112,200002061
200073112,200017689
200073112,200076396
200073112,200079440
200073112,200080554
200073112,257200147
200073112,257202366
200073112,257202382
200073112,257202432
200073120,200009827
200073120,200078657
200073138,200009827
200073146,200023596
200073146,200052124
200073146,200062628
200073146,200079549
200073146,200080042
200073146,200080075
200073146,200082188
200073146,200090058
200073146,200095636
200073146,250901675
200073146,253101927
200073146,253102172
200073161,200032563
200073161,200046050
200073161,200077899
200073161,200085702
200073161,200090025
200073161,253703128
200073161,253753156
200073161,254502008
200073187,251601464
200073187,251602785
200073237,200046050
200073237,200076545
200073237,200085702
200073237,253703128
200073237,253752919
200073237,253753115
200073245,200001642
200073245,200008027
200073245,200025401
200073245,200078806
200073245,240700658
200073245,250700135
200073245,250700267
200073245,250700374
200073245,250701851
200073245,250702388
200073252,200009827
200073260,200023927
200073260,200042489
200073260,200043115
200073260,200081032
200073260,251701306
200073260,257902205
200073260,258500222
200073260,258501634
200073260,258501659
200073260,258501808
200073260,258501915
200073260,258502756
200073260,258502947
200073260,258502962
200073260,258503002
200073260,258503101
200073260,258503135
200073344,200035582
200073344,200044345
200073344,200059525
200073344,200062248
200073344,200063048
200073344,200081370
200073344,200087740
200073344,200093623
200073344,200102317
200073344,257800300
200073344,257800664
200073344,257801290
200073344,257802041
200073344,257802074
200073344,257825646
200073344,257825760
200073344,925056624
200073393,200040129
200073393,200091635
200073393,200099786
200073393,254300049
200073393,254300296
200073393,254300684
200073393,254301013
200073393,254301179
200073393,256301243
200073401,200003713
200073401,200033645
200073401,244300257
200073401,254300759
200073401,254300809
200073419,200003713
200073419,200010668
200073419,200028652
200073419,200033645
200073419,200040129
200073419,200091635
200073419,253102446
200073419,254300395
200073419,254300577
200073419,254300809
200073419,254300882
200073419,254303050
200073419,254502008
200073419,256301243
200073427,200003713
200073427,200040129
200073427,200049963
200073427,254300395
200073427,254300403
200073427,254300809
200073427,254300916
200073427,254301138
200073468,251101549
200073500,200084945
200073625,200030724
200073690,251702320
200073799,251200861
200073799,251201430
200073807,258102169
200073963,200093433
200074011,256302621
200074086,256203951
200074086,991210980
200074599,257103424
200074813,258801901
200074987,200005940
200074987,200085389
200074987,257603894
200075018,200090983
200075018,257603894
200075034,200090983
200075034,257603894
200075133,259000735
200075307,200038156
200075307,257103341
200075398,257603894
200076768,200016103
200076768,252202122
200076768,252202189
200077014,200036671
200077014,200038370
200077014,200080349
200077014,200085769
200077014,246900070
200077014,253800486
200077014,253801757
200077014,253804835
200077014,254200215
200077014,254200363
200077014,256900234
200077014,932309008
200077394,256102237
200077394,256103177
200077394,256103698
200077402,254900061
200077402,254902380
200077501,250208402
200077618,256400417
200077618,256404393
200077972,251101549
200077980,251101549
200077998,251101549
200078178,258004795
200078301,256103698
200078368,254002264
200078673,200018679
200078673,253003065
200078806,250700374
200078806,250702156
200078855,999013436
200078871,200033462
200078871,255003592
200078913,254401094
200078913,254902380
200078947,258728658
200078996,252460357
200079028,250700374
200079028,250702156
200079069,251601464
200079069,251601787
200079085,251601464
200079085,251601787
200079093,251601464
200079093,251601787
200079143,251601464
200079143,251601787
200079150,253201842
200079184,251601464
200079184,251601787
200079259,251601464
200079275,251601464
200079275,251601787
200079333,253201842
200079366,256400417
200079481,251601464
200079523,251601464
200079572,200023596
200079580,253401699
200079945,257603894
200080067,259502458
200080240,251701306
200080240,251702890
200080307,200007227
200080547,251200861
200080562,253502611
200080786,256900234
200080851,254900061
200080943,256404351
200081305,251701306
200081396,256400417
200081396,256404393
200081925,257103424
200081990,200025278
200082055,253306062
200082188,256501800
200082360,250301165
200082477,200061778
200082477,254402530
200082485,253502603
200082741,250208402
200083103,200052546
200083392,200044840
200083392,200061778
200083392,200077626
200083392,200077675
200083392,200077733
200083392,200077881
200083392,200078020
200083392,200087401
200083392,200094589
200083392,255300527
200083392,255301053
200083392,255301210
200083541,453372997
200083590,255502262
200083996,254003304
200084770,998999569
200084952,200045060
200084952,200052488
200084952,200052967
200084952,200072866
200084952,200090983
200084952,200092492
200084952,200099539
200084952,200102416
200084952,257600445
200084952,257602516
200084952,257602847
200084952,257604405
200085389,257603894
200085728,200041036
200085728,200091635
200085728,200099786
200085728,251503215
200085728,254300049
200085728,254301013
200085728,254302904
200085751,200019297
200085751,200044493
200085751,200085769
200085751,250702453
200085751,253800163
200085751,253802367
200085751,253804025
200085751,253804801
200085751,253804835
200085751,253804942
200086023,251701306
200086031,251601787
200086031,251701306
200086031,251702320
200086056,254002264
200086064,200021897
200086064,256103698
200086254,251802336
200086320,258600493
200086643,200073831
200086841,252201900
200086841,252202189
200087252,200045037
200087526,258004688
200087575,251601464
200087575,251601787
200087609,256900234
200087617,252508288
200087625,250208402
200087708,200004257
200087740,200059525
200087831,259100857
200088169,251200861
200088557,250208402
200088565,250208402
200088607,251200861
200088607,251201430
200088615,256103698
200088631,250700705
200088649,250700705
200088722,254002264
200088771,200043115
200089159,250208402
200089225,250208402
200089456,200002962
200089456,200031581
200089456,200045037
200089456,200052488
200089456,200080778
200089456,200092492
200089548,200099125
200089597,250208402
200089860,250100880
200089894,200076040
200089902,200076040
200090074,200076040
200090124,252202189
200090132,250208402
200090199,253303473
200090355,253201842
200090504,200036192
200090504,200036481
200090504,200041309
200090504,200077915
200090504,200078038
200090504,200087021
200090504,200088672
200090504,200089332
200090504,200090868
200090504,200091023
200090504,200091643
200090504,200092195
200090504,200092609
200090504,200093052
200090504,257701557
200090504,257701656
200090504,257704072
200090504,257705509
200090504,257705939
200090504,259100857
200090546,200076040
200090553,250301165
200090561,200041481
200090561,200045698
200090561,200049948
200090561,200077808
200090561,200078491
200090561,200079044
200090561,200087849
200090561,200095024
200090561,241800549
200090561,254100746
200090561,254502008
200090561,941046724
200090579,200016533
200090579,200051126
200090579,200051225
200090579,200078004
200090579,253900641
200090579,253900658
200090579,253901094
200090579,253901664
200090579,253901839
200090587,258200765
200090629,250702156
200090660,251701306
200090728,200016533
200090751,200060689
200090751,200073765
200090751,200073815
200090751,256202102
200090751,256203001
200090751,256203845
200090751,256203936
200090751,256204033
200090751,256204090
200090843,453372997
200090884,252203195
200091072,251200861
200091270,251802336
200091320,200055614
200091361,200055614
200091478,255700817
200091601,250702156
200091619,250700267
200091619,250700374
200091619,250702156
200091643,257705384
200091692,258100536
200091700,251601464
200091700,251601787
200091700,251702320
200091817,250700267
200091866,255403685
200092138,453372997
200092146,256404682
200092187,256103698
200092195,259100857
200092229,258004688
200092310,200045037
200092526,250301165
200092534,200099125
200092534,250208402
200092658,453372997
200092765,258004688
200092781,250301165
200092815,998999569
200092914,252901079
200093102,257603894
200093201,200006120
200093201,200017598
200093201,200023505
200093201,200078285
200093201,255902314
200093201,255902892
200093201,256203951
200093201,991210980
200093268,200043115
200093300,254600372
200093300,453372997
200093318,254600372
200093318,453372997
200093581,200036531
200093599,253502918
200093623,257825760
200093664,255601072
200093722,253502611
200093763,254003304
200093771,254003304
200093862,200020675
200093920,253201842
200093961,200097061
200094050,253502603
200094142,251701306
200094241,254301138
200094589,253500821
200094613,255403685
200094647,453372997
200094811,200025278
200094894,200025278
200094910,200025278
200094928,200025278
200095008,251200861
200095123,251802336
200095156,250901873
200095214,200019073
200095347,253502611
200095719,253502603
200095727,258004688
200095768,200025278
200095784,200025278
200096014,258004688
200096030,258004688
200096212,254600372
200096212,453372997
200096394,200005353
200096519,257603894
200096576,200025278
200096634,200050920
200096634,200051738
200096634,200097434
200096634,258801968
200096634,258802560
200096642,200028629
200096642,200049658
200096642,200050920
200096642,200097434
200096642,258801901
200096642,258802560
200096675,200094787
200096675,253514491
200096675,255600793
200096675,255601072
200096675,255601106
200096675,255601908
200096675,990147522
200096683,200026243
200096683,200094787
200096683,253514491
200096683,254401243
200096683,255600793
200096683,255601072
200096683,255601106
200096683,255601908
200096683,255613416
200096683,990147522
200096725,254002264
200096725,254003304
200096956,200004869
200096956,200044584
200096956,200063386
200096956,200088052
200096956,200090694
200096956,253201891
200096956,254701303
200096980,251601464
200097145,257603894
200097293,252802673
200097400,256103698
200097434,258801901
200097517,256103698
200097525,200045037
200097541,255003592
200097749,256103698
200097756,256103698
200097764,256103698
200097772,251702320
200097814,256103177
200097814,256103698
200097889,256103698
200097970,251405015
200098663,256900036
200098812,254600372
200098812,453372997
200098853,254600372
200098853,453372997
200099208,256900036
200099349,251702320
200099562,250301165
200099570,250301165
200099588,250301165
200099844,200030724
200099851,253306062
200100998,200081735
200102432,257603894
200102846,200045037
200103091,200100212
200103109,200100212
200103117,200100212
200103414,255003592
240100610,200036671
240100610,200092021
240100610,250102258
240100610,250102365
240100750,200006450
240100750,200024016
240100750,200075372
240100750,200087930
240100750,250100492
240100750,250102340
240100750,250102548
240100750,253901664
240100750,257401620
240100750,257402636
240100800,200036671
240100800,200072486
240100800,200086353
240100800,200089803
240100800,200092021
240100800,250102258
240100800,250102365
240100883,200013290
240100883,200078004
240100883,250102217
240100883,250102258
240100883,250102365
240100883,253802730
240100883,256900713
240100891,200024016
240100891,200075372
240100891,200087930
240100891,253901664
240100891,257302422
240100891,257401620
240100891,257402636
240200303,250203445
240200444,200045979
240200444,200051118
240200444,200088557
240200444,200089159
240200444,200089225
240200444,250203676
240200444,250208790
240200444,250208899
240200469,200017598
240200469,200045979
240200469,200076131
240200469,200087625
240200469,200089159
240200469,200089225
240200469,250208709
240200469,250208790
240200477,200017598
240200477,200082741
240200477,200085694
240200477,200093854
240200477,200094985
240200477,250204120
240200477,250208790
240200493,200023505
240200493,200045979
240200493,200046191
240200493,250208790
240200493,258004688
240200501,200045979
240200501,200082741
240200501,200085694
240200501,200088565
240200501,200090132
240200501,250208790
240200501,255100067
240200519,200045979
240200519,200077501
240200519,200082741
240200519,200085694
240200519,250208790
240200519,255100067
240200576,200017598
240200576,200045979
240200576,200089225
240200576,200090132
240200576,250200383
240200576,255100067
240200584,200045979
240200584,200051100
240200584,200077501
240200584,200078038
240200584,200089597
240200584,250200334
240200584,250208832
240200592,200045979
240200592,200076131
240200592,200088565
240200592,200090132
240200592,250200383
240200592,250208691
240200592,255100067
240200600,200045979
240200600,200051118
240200600,200076131
240200600,200088557
240200600,200089159
240200600,250203676
240200600,250208790
240200600,250208899
240200634,200045979
240200634,200051118
240200634,200089159
240200634,250203676
240200634,250208790
240200634,250208899
240300491,200041036
240300491,250300050
240300491,250300233
240300558,200046803
240300558,200049948
240300558,200051753
240300558,200078707
240300558,250300118
240300558,250300233
240300558,250300324
240300558,250300944
240300558,250303039
240300558,250303047
240300558,250303294
240300566,200051753
240300566,200099562
240300566,240300749
240300566,250300233
240300566,250300324
240300566,250300803
240300566,250300944
240300566,250303039
240300566,250303088
240300566,250303294
240300657,200051753
240300657,250300233
240300657,250300944
240300657,250303088
240300657,250303294
240300749,250301165
240300749,250303153
240400440,200048056
240400440,250401221
240400440,258402304
240400440,258402346
240500082,250601879
240500439,200052801
240500439,250500998
240500439,250501293
240500439,250601879
240500439,939343356
240500462,200052801
240500462,250500790
240500462,250500998
240600023,250601879
240600023,250602026
240600031,250601879
240600106,250601879
240600551,200071397
240600551,250601796
240600551,250601879
240600551,250602158
240600551,250602166
240600551,250602174
240600585,200014801
240600585,200039410
240600585,200046076
240600585,200071397
240600585,200081362
240600585,200091460
240600585,200092955
240600585,200092989
240600585,200093003
240600585,200093235
240600585,250600012
240600585,250601879
240600585,250602125
240600585,250602133
240600585,250602158
240600585,250602174
240600593,200071397
240600593,250602158
240700302,200001642
240700302,200008027
240700302,200075232
240700302,200078806
240700302,250700218
240700302,250700267
240700302,250700374
240700302,250702156
240700302,250702388
240700617,200001642
240700617,200008027
240700617,200078806
240700617,240700658
240700617,250700374
240700617,250701000
240700617,250701851
240700617,250702388
240700716,200008027
240700716,200051761
240700716,250700358
240700716,250700374
240700716,250702339
240700716,250702602
240700716,252601828
240700716,253804835
240700815,200001642
240700815,200008027
240700815,200025401
240700815,200026425
240700815,200034338
240700815,200078806
240700815,200095099
240700815,240700658
240700815,250700358
240700815,250700374
240700815,250701851
240700815,250702156
240700815,250702362
240700864,200008027
240700864,200026425
240700864,200034338
240700864,200078806
240700864,200087393
240700864,200095099
240700864,250700358
240700864,250700374
240700864,250702156
240700864,252602552
240800227,240800912
240800821,200023687
240800821,200088730
240800821,250800489
240800821,250802014
240800821,250802295
240800847,200018927
240800847,200088730
240800847,250800471
240800847,250800489
240800847,250800596
240800847,250802295
240800862,200076131
240800862,200080521
240800862,200088748
240800862,240801043
240800862,250800646
240800862,250802295
240800912,250800505
240800920,200076131
240800920,200088748
240800920,250800489
240900431,200005593
240900431,200008589
240900431,200024875
240900431,200051076
240900431,200069219
240900431,240900399
240900431,250900149
240900431,250900180
240900431,250901659
240900431,250901857
240900431,250901881
240900464,200005593
240900464,200008589
240900464,200051076
240900464,200069219
240900464,200073864
240900464,200096360
240900464,240900399
240900464,250900180
240900464,250901436
240900464,989644174
241000223,200062107
241000223,200093391
241000223,251002085
241000223,251002515
241000405,200062107
241000405,200080893
241000405,251002085
241000405,251002531
241000447,200048916
241000447,200071421
241000447,200077873
241000447,200091064
241000447,251001582
241000447,251001673
241000447,251002085
241000447,251002531
241000488,200040756
241000488,200062107
241000488,200075471
241000488,251002531
241100593,200001238
241100593,200018729
241100593,200073468
241100593,200077972
241100593,200077980
241100593,200077998
241100593,251100467
241100593,251101549
241100593,251101572
241100593,251101648
241200062,251200861
241200187,200046100
241200187,200048742
241200187,200050565
241200187,200058022
241200187,200068526
241200187,200068633
241200187,200073799
241200187,251200242
241200187,251200259
241200187,251200861
241200187,251200986
241200187,251201372
241200187,251201430
241200187,251201588
241200187,253102446
241200187,254800592
241200344,251200861
241200542,200002517
241200542,200048742
241200542,200050565
241200542,200051381
241200542,200052090
241200542,200058022
241200542,200091072
241200542,251200861
241200542,251201430
241200542,251201588
241200542,258102441
241200567,200038560
241200567,200052090
241200567,200078350
241200567,200080547
241200567,251200861
241200567,251201141
241200567,251201257
241200567,251201299
241200567,251201349
241200567,251201471
241200567,251201588
241200567,251201778
241200625,200009314
241200625,200048742
241200625,200050565
241200625,200052090
241200625,200058022
241200625,200068526
241200625,251200861
241200625,251200986
241200625,251201588
241200625,254800592
241200641,200009314
241200641,200048742
241200641,200050565
241200641,200052090
241200641,200058022
241200641,200068526
241200641,200096717
241200641,251200861
241200641,251201588
241200641,251201620
241200641,254800592
241200674,200009314
241200674,200044477
241200674,200050565
241200674,200052090
241200674,200058022
241200674,200068526
241200674,251200861
241200674,251200986
241200674,251201448
241200674,251201588
241200708,251200861
241200757,251200861
241200807,200044477
241200807,200050565
241200807,200052090
241200807,200058022
241200807,200068526
241200807,251200861
241200807,251200986
241200807,251201430
241200807,251201570
241200807,251201588
241200906,200052090
241200906,200080083
241200906,200080547
241200906,200091072
241200906,251200861
241200906,251201224
241200906,251201299
241200906,251201349
241200906,251201471
241200906,251201588
241200906,251201729
241200906,251201778
241200906,929027738
241200914,200038560
241200914,200052090
241200914,200068526
241200914,200080547
241200914,200091072
241200914,251200861
241200914,251201349
241200914,251201430
241200914,251201588
241300375,200002087
241300375,200076289
241300375,251302014
241300375,251302154
241300375,251302220
241300375,251302311
241300417,200002087
241300417,200020303
241300417,200076289
241300417,200089209
241300417,200090264
241300417,251300992
241300417,251302014
241300417,251302048
241300417,251302295
241300417,251302311
241300417,253002919
241400126,256103177
241400159,200047769
241400415,200013266
241400415,200042455
241400415,200072866
241400415,251400669
241400415,251403150
241400415,251404117
241400415,251404372
241400415,251404679
241400415,251405148
241400415,251405213
241400415,257604405
241400480,200045938
241400514,200036127
241400514,200045938
241400514,200051183
241400514,200078301
241400514,200097889
241400514,200099760
241400514,251402681
241400514,251403762
241400555,200045938
241400555,200099760
241400555,241400464
241400555,251400461
241400555,251402129
241400555,251402673
241400555,251402707
241400555,251402723
241400555,251404232
241400555,251405056
241400555,251405304
241400860,200045938
241400860,200051183
241400860,200074169
241400860,200099760
241400860,251402681
241400860,251405015
241400878,200013266
241400878,200045938
241400878,200051233
241400878,200099760
241400878,251404372
241400878,251405213
241400878,257604405
241500032,251501011
241500230,200015774
241500230,200038149
241500230,251500823
241500255,200001337
241500255,200025757
241500255,200032209
241500255,200052231
241500255,200093995
241500255,200099547
241500255,251500823
241500255,251503231
241500255,256300237
241500271,200013910
241500271,200032209
241500271,200052231
241500271,200099547
241500271,251500823
241500271,251500963
241500271,256300237
241501055,200032209
241501055,200044980
241501055,200052231
241501055,200099547
241501055,251902821
241501055,256300237
241501089,200015774
241501089,200038149
241501089,200099547
241501089,251500823
241501089,251500948
241501089,256300237
241501139,200013910
241501139,200032209
241501139,200052231
241501139,200099547
241501139,251500963
241501139,256300237
241600303,200039287
241600303,200048858
241600303,200079093
241600303,200079143
241600303,200079432
241600303,200087575
241600303,251600060
241600303,251601464
241600303,251601787
241600303,251602215
241600303,251602660
241600303,251602785
241600303,251710315
241600618,251602785
241700020,251702320
241700087,251701827
241700137,251701306
241700137,251702320
241700152,251702320
241700210,251701827
241700210,251702320
241700350,251701827
241700434,200003176
241700434,200063667
241700434,200080240
241700434,200081305
241700434,200081735
241700434,200086023
241700434,200086031
241700434,200086155
241700434,200094142
241700434,251601787
241700434,251701306
241700434,251702320
241700434,251710372
241700434,251710380
241700434,251710463
241700434,251710604
241700434,257902205
241700434,999020720
241700459,200086155
241700459,251701306
241700459,251701819
241700459,251701900
241700459,251702320
241700459,251704383
241700517,200086031
241700517,200090660
241700517,251601787
241700517,251701819
241700517,251701827
241700517,251701900
241700517,251702320
241700517,251710315
241700517,251710562
241700517,999020720
241700624,200000578
241700624,200050334
241700624,251601787
241700624,251701306
241700624,251701819
241700624,251701827
241700624,251702320
